,Month,Year,Category,ProvidedValue,Country
12001,4,2019,Transmission losses,657.13,DE
12002,5,2019,Biomass,3388.53,DE
12003,5,2019,Fossil_Brown_coal_Lignite,8837.93,DE
12004,5,2019,Fossil_Coal_derived_gas,,DE
12005,5,2019,Fossil_Gas,6481.1,DE
12006,5,2019,Fossil_Hard_coal,3673.79,DE
12007,5,2019,Fossil_Oil,189.06,DE
12008,5,2019,Fossil_Oil_shale,,DE
12009,5,2019,Fossil_Peat,,DE
12010,5,2019,Geothermal,15.04,DE
12011,5,2019,Hydro_Pure_pumped_Storage,349.74,DE
12012,5,2019,Hydro_RunOfRiver_and_poundage,1938.65,DE
12013,5,2019,Hydro_Pure_storage,66.92,DE
12014,5,2019,Hydro_Marine,,DE
12015,5,2019,Nuclear,4615.68,DE
12016,5,2019,Other_renewable,91.78,DE
12017,5,2019,Wind_offshore,1787.68,DE
12018,5,2019,Wind_onshore,6365.58,DE
12019,5,2019,Non_identified_net_gen,,DE
12020,5,2019,Imports,4442.62,DE
12021,5,2019,Exports,4563.01,DE
12022,5,2019,Biogas,,DE
12023,5,2019,Fossil_Mixed_fuels,154.31,DE
12024,5,2019,Fossil_Other,,DE
12025,5,2019,Hydro_Mixed_pumped_storage_non_renewable,38.73,DE
12026,5,2019,Hydro_Mixed_pumped_storage_renewable,,DE
12027,5,2019,Other_non_renewable,,DE
12028,5,2019,Solar_PV,5094.87,DE
12029,5,2019,Solar_Thermal,,DE
12030,5,2019,Waste_non_renewable,407.35,DE
12031,5,2019,Waste_renewable,357.33,DE
12032,5,2019,Consumption_of_pumps,616.33,DE
12033,5,2019,Transmission losses,618.35,DE
12034,6,2019,Biomass,3067.92,DE
12035,6,2019,Fossil_Brown_coal_Lignite,7077.07,DE
12036,6,2019,Fossil_Coal_derived_gas,,DE
12037,6,2019,Fossil_Gas,6052.68,DE
12038,6,2019,Fossil_Hard_coal,2578.99,DE
12039,6,2019,Fossil_Oil,176.22,DE
12040,6,2019,Fossil_Oil_shale,,DE
12041,6,2019,Fossil_Peat,,DE
12042,6,2019,Geothermal,12.01,DE
12043,6,2019,Hydro_Pure_pumped_Storage,390.65,DE
12044,6,2019,Hydro_RunOfRiver_and_poundage,1915.54,DE
12045,6,2019,Hydro_Pure_storage,92.65,DE
12046,6,2019,Hydro_Marine,,DE
12047,6,2019,Nuclear,4565.84,DE
12048,6,2019,Other_renewable,83.85,DE
12049,6,2019,Wind_offshore,1458,DE
12050,6,2019,Wind_onshore,5054.85,DE
12051,6,2019,Non_identified_net_gen,,DE
12052,6,2019,Imports,5136.65,DE
12053,6,2019,Exports,3815.97,DE
12054,6,2019,Biogas,,DE
12055,6,2019,Fossil_Mixed_fuels,75.34,DE
12056,6,2019,Fossil_Other,,DE
12057,6,2019,Hydro_Mixed_pumped_storage_non_renewable,26.37,DE
12058,6,2019,Hydro_Mixed_pumped_storage_renewable,,DE
12059,6,2019,Other_non_renewable,,DE
12060,6,2019,Solar_PV,6518.96,DE
12061,6,2019,Solar_Thermal,,DE
12062,6,2019,Waste_non_renewable,410.81,DE
12063,6,2019,Waste_renewable,364.82,DE
12064,6,2019,Consumption_of_pumps,695.4,DE
12065,6,2019,Transmission losses,508.21,DE
12066,7,2019,Biomass,3105.36,DE
12067,7,2019,Fossil_Brown_coal_Lignite,8275.98,DE
12068,7,2019,Fossil_Coal_derived_gas,,DE
12069,7,2019,Fossil_Gas,8145.63,DE
12070,7,2019,Fossil_Hard_coal,3210.86,DE
12071,7,2019,Fossil_Oil,191.55,DE
12072,7,2019,Fossil_Oil_shale,,DE
12073,7,2019,Fossil_Peat,,DE
12074,7,2019,Geothermal,11,DE
12075,7,2019,Hydro_Pure_pumped_Storage,341.57,DE
12076,7,2019,Hydro_RunOfRiver_and_poundage,1664.76,DE
12077,7,2019,Hydro_Pure_storage,66.08,DE
12078,7,2019,Hydro_Marine,,DE
12079,7,2019,Nuclear,5430.18,DE
12080,7,2019,Other_renewable,88.59,DE
12081,7,2019,Wind_offshore,1610.78,DE
12082,7,2019,Wind_onshore,4805.86,DE
12083,7,2019,Non_identified_net_gen,,DE
12084,7,2019,Imports,4556.01,DE
12085,7,2019,Exports,4840.77,DE
12086,7,2019,Biogas,,DE
12087,7,2019,Fossil_Mixed_fuels,89.15,DE
12088,7,2019,Fossil_Other,,DE
12089,7,2019,Hydro_Mixed_pumped_storage_non_renewable,14.33,DE
12090,7,2019,Hydro_Mixed_pumped_storage_renewable,,DE
12091,7,2019,Other_non_renewable,,DE
12092,7,2019,Solar_PV,5751.93,DE
12093,7,2019,Solar_Thermal,,DE
12094,7,2019,Waste_non_renewable,447.97,DE
12095,7,2019,Waste_renewable,396.27,DE
12096,7,2019,Consumption_of_pumps,564.41,DE
12097,7,2019,Transmission losses,622.85,DE
12098,8,2019,Biomass,3099.15,DE
12099,8,2019,Fossil_Brown_coal_Lignite,7954.3,DE
12100,8,2019,Fossil_Coal_derived_gas,,DE
12101,8,2019,Fossil_Gas,8028.41,DE
12102,8,2019,Fossil_Hard_coal,2902.35,DE
12103,8,2019,Fossil_Oil,246.95,DE
12104,8,2019,Fossil_Oil_shale,,DE
12105,8,2019,Fossil_Peat,,DE
12106,8,2019,Geothermal,13.65,DE
12107,8,2019,Hydro_Pure_pumped_Storage,379.65,DE
12108,8,2019,Hydro_RunOfRiver_and_poundage,1759.24,DE
12109,8,2019,Hydro_Pure_storage,76.76,DE
12110,8,2019,Hydro_Marine,,DE
12111,8,2019,Nuclear,5470.17,DE
12112,8,2019,Other_renewable,92.37,DE
12113,8,2019,Wind_offshore,1372.85,DE
12114,8,2019,Wind_onshore,4409.64,DE
12115,8,2019,Non_identified_net_gen,,DE
12116,8,2019,Imports,5100.49,DE
12117,8,2019,Exports,4543.66,DE
12118,8,2019,Biogas,,DE
12119,8,2019,Fossil_Mixed_fuels,76.43,DE
12120,8,2019,Fossil_Other,,DE
12121,8,2019,Hydro_Mixed_pumped_storage_non_renewable,15.61,DE
12122,8,2019,Hydro_Mixed_pumped_storage_renewable,,DE
12123,8,2019,Other_non_renewable,,DE
12124,8,2019,Solar_PV,5368.45,DE
12125,8,2019,Solar_Thermal,,DE
12126,8,2019,Waste_non_renewable,468.92,DE
12127,8,2019,Waste_renewable,419.66,DE
12128,8,2019,Consumption_of_pumps,647.99,DE
12129,8,2019,Transmission losses,514.95,DE
17762,1,2016,Biomass,189.72,FR
17763,1,2016,Fossil_Brown_coal_Lignite,,FR
17764,1,2016,Fossil_Coal_derived_gas,,FR
17765,1,2016,Fossil_Gas,3652.07,FR
17766,1,2016,Fossil_Hard_coal,760.44,FR
17767,1,2016,Fossil_Oil,422.67,FR
17768,1,2016,Fossil_Oil_shale,,FR
17769,1,2016,Fossil_Peat,,FR
17770,1,2016,Geothermal,,FR
17771,1,2016,Hydro_Pure_pumped_Storage,,FR
17772,1,2016,Hydro_RunOfRiver_and_poundage,2789.01,FR
17773,1,2016,Hydro_Pure_storage,,FR
17774,1,2016,Hydro_Marine,,FR
17775,1,2016,Nuclear,41580.94,FR
17776,1,2016,Other_renewable,,FR
17777,1,2016,Wind_offshore,,FR
17778,1,2016,Wind_onshore,2821.44,FR
17779,1,2016,Non_identified_net_gen,,FR
17780,1,2016,Imports,1569.54,FR
17781,1,2016,Exports,6622.15,FR
17782,1,2016,Biogas,158.03,FR
17783,1,2016,Fossil_Mixed_fuels,,FR
17784,1,2016,Fossil_Other,,FR
17785,1,2016,Hydro_Mixed_pumped_storage_non_renewable,530,FR
17786,1,2016,Hydro_Mixed_pumped_storage_renewable,2281.29,FR
17787,1,2016,Other_non_renewable,,FR
17788,1,2016,Solar_PV,265.42,FR
17789,1,2016,Solar_Thermal,,FR
17790,1,2016,Waste_non_renewable,193.21,FR
17791,1,2016,Waste_renewable,223.36,FR
17792,1,2016,Consumption_of_pumps,757.14,FR
17793,1,2016,Transmission losses,977,FR
17794,2,2016,Biomass,186.5,FR
17795,2,2016,Fossil_Brown_coal_Lignite,,FR
17796,2,2016,Fossil_Coal_derived_gas,,FR
17797,2,2016,Fossil_Gas,2935.5,FR
17798,2,2016,Fossil_Hard_coal,440.6,FR
17799,2,2016,Fossil_Oil,328.44,FR
17800,2,2016,Fossil_Oil_shale,,FR
17801,2,2016,Fossil_Peat,,FR
17802,2,2016,Geothermal,,FR
17803,2,2016,Hydro_Pure_pumped_Storage,,FR
17804,2,2016,Hydro_RunOfRiver_and_poundage,3215.33,FR
17805,2,2016,Hydro_Pure_storage,,FR
17806,2,2016,Hydro_Marine,,FR
17807,2,2016,Nuclear,37316.44,FR
17808,2,2016,Other_renewable,,FR
17809,2,2016,Wind_offshore,,FR
17810,2,2016,Wind_onshore,2854.19,FR
17811,2,2016,Non_identified_net_gen,,FR
17812,2,2016,Imports,1231.99,FR
17813,2,2016,Exports,6174.08,FR
17814,2,2016,Biogas,160.15,FR
17815,2,2016,Fossil_Mixed_fuels,,FR
17816,2,2016,Fossil_Other,,FR
17817,2,2016,Hydro_Mixed_pumped_storage_non_renewable,426.73,FR
17818,2,2016,Hydro_Mixed_pumped_storage_renewable,3332.74,FR
17819,2,2016,Other_non_renewable,,FR
17820,2,2016,Solar_PV,404.69,FR
17821,2,2016,Solar_Thermal,,FR
17822,2,2016,Waste_non_renewable,170.65,FR
17823,2,2016,Waste_renewable,198.06,FR
17824,2,2016,Consumption_of_pumps,609.61,FR
17825,2,2016,Transmission losses,864,FR
17826,3,2016,Biomass,198.43,FR
17827,3,2016,Fossil_Brown_coal_Lignite,,FR
17828,3,2016,Fossil_Coal_derived_gas,,FR
17829,3,2016,Fossil_Gas,3282.64,FR
17830,3,2016,Fossil_Hard_coal,776.02,FR
17831,3,2016,Fossil_Oil,292.33,FR
17832,3,2016,Fossil_Oil_shale,,FR
17833,3,2016,Fossil_Peat,,FR
17834,3,2016,Geothermal,,FR
17835,3,2016,Hydro_Pure_pumped_Storage,,FR
17836,3,2016,Hydro_RunOfRiver_and_poundage,3040.95,FR
17837,3,2016,Hydro_Pure_storage,,FR
17838,3,2016,Hydro_Marine,,FR
17839,3,2016,Nuclear,37169.89,FR
17840,3,2016,Other_renewable,,FR
17841,3,2016,Wind_offshore,,FR
17842,3,2016,Wind_onshore,2388.18,FR
17843,3,2016,Non_identified_net_gen,,FR
17844,3,2016,Imports,1483.2,FR
17845,3,2016,Exports,5725.51,FR
17846,3,2016,Biogas,170.97,FR
17847,3,2016,Fossil_Mixed_fuels,,FR
17848,3,2016,Fossil_Other,,FR
17849,3,2016,Hydro_Mixed_pumped_storage_non_renewable,378.34,FR
17850,3,2016,Hydro_Mixed_pumped_storage_renewable,3219.36,FR
17851,3,2016,Other_non_renewable,,FR
17852,3,2016,Solar_PV,674.42,FR
17853,3,2016,Solar_Thermal,,FR
17854,3,2016,Waste_non_renewable,178.29,FR
17855,3,2016,Waste_renewable,209.08,FR
17856,3,2016,Consumption_of_pumps,540.49,FR
17857,3,2016,Transmission losses,841,FR
17858,4,2016,Biomass,192.06,FR
17859,4,2016,Fossil_Brown_coal_Lignite,,FR
17860,4,2016,Fossil_Coal_derived_gas,,FR
17861,4,2016,Fossil_Gas,1776.39,FR
17862,4,2016,Fossil_Hard_coal,486.33,FR
17863,4,2016,Fossil_Oil,253.74,FR
17864,4,2016,Fossil_Oil_shale,,FR
17865,4,2016,Fossil_Peat,,FR
17866,4,2016,Geothermal,,FR
17867,4,2016,Hydro_Pure_pumped_Storage,,FR
17868,4,2016,Hydro_RunOfRiver_and_poundage,3491.74,FR
17869,4,2016,Hydro_Pure_storage,,FR
17870,4,2016,Hydro_Marine,,FR
17871,4,2016,Nuclear,31051.41,FR
17872,4,2016,Other_renewable,,FR
17873,4,2016,Wind_offshore,,FR
17874,4,2016,Wind_onshore,1652.94,FR
17875,4,2016,Non_identified_net_gen,,FR
17876,4,2016,Imports,1620.47,FR
17877,4,2016,Exports,5308.44,FR
17878,4,2016,Biogas,158.01,FR
17879,4,2016,Fossil_Mixed_fuels,,FR
17880,4,2016,Fossil_Other,,FR
17881,4,2016,Hydro_Mixed_pumped_storage_non_renewable,281.98,FR
17882,4,2016,Hydro_Mixed_pumped_storage_renewable,2715.32,FR
17883,4,2016,Other_non_renewable,,FR
17884,4,2016,Solar_PV,804.68,FR
17885,4,2016,Solar_Thermal,,FR
17886,4,2016,Waste_non_renewable,148.81,FR
17887,4,2016,Waste_renewable,178.64,FR
17888,4,2016,Consumption_of_pumps,402.83,FR
17889,4,2016,Transmission losses,719,FR
17890,5,2016,Comments,,FR
17891,5,2016,Biomass,196.73,FR
17892,5,2016,Fossil_Brown_coal_Lignite,,FR
17893,5,2016,Fossil_Coal_derived_gas,,FR
17894,5,2016,Fossil_Gas,1087.45,FR
17895,5,2016,Fossil_Hard_coal,164.64,FR
17896,5,2016,Fossil_Oil,233.34,FR
17897,5,2016,Fossil_Oil_shale,,FR
17898,5,2016,Fossil_Peat,,FR
17899,5,2016,Geothermal,,FR
17900,5,2016,Hydro_Pure_pumped_Storage,,FR
17901,5,2016,Hydro_RunOfRiver_and_poundage,3858.06,FR
17902,5,2016,Hydro_Pure_storage,,FR
17903,5,2016,Hydro_Marine,,FR
17904,5,2016,Nuclear,29440.1,FR
17905,5,2016,Other_renewable,,FR
17906,5,2016,Wind_offshore,,FR
17907,5,2016,Wind_onshore,1553.6,FR
17908,5,2016,Non_identified_net_gen,,FR
17909,5,2016,Imports,860.11,FR
17910,5,2016,Exports,6142.7,FR
17911,5,2016,Biogas,165.61,FR
17912,5,2016,Fossil_Mixed_fuels,,FR
17913,5,2016,Fossil_Other,,FR
17914,5,2016,Hydro_Mixed_pumped_storage_non_renewable,435.79,FR
17915,5,2016,Hydro_Mixed_pumped_storage_renewable,2277.25,FR
17916,5,2016,Other_non_renewable,,FR
17917,5,2016,Solar_PV,958.77,FR
17918,5,2016,Solar_Thermal,,FR
17919,5,2016,Waste_non_renewable,149.16,FR
17920,5,2016,Waste_renewable,178.45,FR
17921,5,2016,Consumption_of_pumps,622.56,FR
17922,5,2016,Transmission losses,608,FR
17923,6,2016,Comments,,FR
17924,6,2016,Biomass,183.31,FR
17925,6,2016,Fossil_Brown_coal_Lignite,,FR
17926,6,2016,Fossil_Coal_derived_gas,,FR
17927,6,2016,Fossil_Gas,1186,FR
17928,6,2016,Fossil_Hard_coal,162.41,FR
17929,6,2016,Fossil_Oil,238.28,FR
17930,6,2016,Fossil_Oil_shale,,FR
17931,6,2016,Fossil_Peat,,FR
17932,6,2016,Geothermal,,FR
17933,6,2016,Hydro_Pure_pumped_Storage,,FR
17934,6,2016,Hydro_RunOfRiver_and_poundage,3819.01,FR
17935,6,2016,Hydro_Pure_storage,,FR
17936,6,2016,Hydro_Marine,,FR
17937,6,2016,Nuclear,28640.72,FR
17938,6,2016,Other_renewable,,FR
17939,6,2016,Wind_offshore,,FR
17940,6,2016,Wind_onshore,1062.39,FR
17941,6,2016,Non_identified_net_gen,,FR
17942,6,2016,Imports,417.03,FR
17943,6,2016,Exports,7059.75,FR
17944,6,2016,Biogas,158.98,FR
17945,6,2016,Fossil_Mixed_fuels,,FR
17946,6,2016,Fossil_Other,,FR
17947,6,2016,Hydro_Mixed_pumped_storage_non_renewable,380.36,FR
17948,6,2016,Hydro_Mixed_pumped_storage_renewable,2993.72,FR
17949,6,2016,Other_non_renewable,,FR
17950,6,2016,Solar_PV,927.26,FR
17951,6,2016,Solar_Thermal,,FR
17952,6,2016,Waste_non_renewable,135.95,FR
17953,6,2016,Waste_renewable,165.62,FR
17954,6,2016,Consumption_of_pumps,543.37,FR
17955,6,2016,Transmission losses,565,FR
17956,7,2016,Comments,,FR
17957,7,2016,Biomass,186.52,FR
17958,7,2016,Fossil_Brown_coal_Lignite,,FR
17959,7,2016,Fossil_Coal_derived_gas,,FR
17960,7,2016,Fossil_Gas,1546.97,FR
17961,7,2016,Fossil_Hard_coal,182.67,FR
17962,7,2016,Fossil_Oil,272.98,FR
17963,7,2016,Fossil_Oil_shale,,FR
17964,7,2016,Fossil_Peat,,FR
17965,7,2016,Geothermal,,FR
17966,7,2016,Hydro_Pure_pumped_Storage,,FR
17967,7,2016,Hydro_RunOfRiver_and_poundage,3081.18,FR
17968,7,2016,Hydro_Pure_storage,,FR
17969,7,2016,Hydro_Marine,,FR
17970,7,2016,Nuclear,28339.65,FR
17971,7,2016,Other_renewable,,FR
17972,7,2016,Wind_offshore,,FR
17973,7,2016,Wind_onshore,1014.13,FR
17974,7,2016,Non_identified_net_gen,,FR
17975,7,2016,Imports,1100.28,FR
17976,7,2016,Exports,5358.85,FR
17977,7,2016,Biogas,164.28,FR
17978,7,2016,Fossil_Mixed_fuels,,FR
17979,7,2016,Fossil_Other,,FR
17980,7,2016,Hydro_Mixed_pumped_storage_non_renewable,332.95,FR
17981,7,2016,Hydro_Mixed_pumped_storage_renewable,1897.74,FR
17982,7,2016,Other_non_renewable,,FR
17983,7,2016,Solar_PV,1089.26,FR
17984,7,2016,Solar_Thermal,,FR
17985,7,2016,Waste_non_renewable,173.31,FR
17986,7,2016,Waste_renewable,204.04,FR
17987,7,2016,Consumption_of_pumps,475.64,FR
17988,7,2016,Transmission losses,598,FR
17989,8,2016,Comments,,FR
17990,8,2016,Biomass,187.09,FR
17991,8,2016,Fossil_Brown_coal_Lignite,,FR
17992,8,2016,Fossil_Coal_derived_gas,,FR
17993,8,2016,Fossil_Gas,1711.71,FR
17994,8,2016,Fossil_Hard_coal,134.1,FR
17995,8,2016,Fossil_Oil,258.11,FR
17996,8,2016,Fossil_Oil_shale,,FR
17997,8,2016,Fossil_Peat,,FR
17998,8,2016,Geothermal,,FR
17999,8,2016,Hydro_Pure_pumped_Storage,,FR
18000,8,2016,Hydro_RunOfRiver_and_poundage,2144.27,FR
18001,8,2016,Hydro_Pure_storage,,FR
18002,8,2016,Hydro_Marine,,FR
18003,8,2016,Nuclear,27111.03,FR
18004,8,2016,Other_renewable,,FR
18005,8,2016,Wind_offshore,,FR
18006,8,2016,Wind_onshore,1174.82,FR
18007,8,2016,Non_identified_net_gen,,FR
18008,8,2016,Imports,1546.42,FR
18009,8,2016,Exports,4923.73,FR
18010,8,2016,Biogas,158.17,FR
18011,8,2016,Fossil_Mixed_fuels,,FR
18012,8,2016,Fossil_Other,,FR
18013,8,2016,Hydro_Mixed_pumped_storage_non_renewable,372.26,FR
18014,8,2016,Hydro_Mixed_pumped_storage_renewable,1381.18,FR
18015,8,2016,Other_non_renewable,,FR
18016,8,2016,Solar_PV,1077.45,FR
18017,8,2016,Solar_Thermal,,FR
18018,8,2016,Waste_non_renewable,173.62,FR
18019,8,2016,Waste_renewable,203.61,FR
18020,8,2016,Consumption_of_pumps,531.8,FR
18021,8,2016,Transmission losses,634,FR
18022,9,2016,Comments,,FR
18023,9,2016,Biomass,171.76,FR
18024,9,2016,Fossil_Brown_coal_Lignite,,FR
18025,9,2016,Fossil_Coal_derived_gas,,FR
18026,9,2016,Fossil_Gas,3114.31,FR
18027,9,2016,Fossil_Hard_coal,772.45,FR
18028,9,2016,Fossil_Oil,236.57,FR
18029,9,2016,Fossil_Oil_shale,,FR
18030,9,2016,Fossil_Peat,,FR
18031,9,2016,Geothermal,,FR
18032,9,2016,Hydro_Pure_pumped_Storage,,FR
18033,9,2016,Hydro_RunOfRiver_and_poundage,1616.47,FR
18034,9,2016,Hydro_Pure_storage,,FR
18035,9,2016,Hydro_Marine,,FR
18036,9,2016,Nuclear,26474.59,FR
18037,9,2016,Other_renewable,,FR
18038,9,2016,Wind_offshore,,FR
18039,9,2016,Wind_onshore,981.32,FR
18040,9,2016,Non_identified_net_gen,,FR
18041,9,2016,Imports,1657.73,FR
18042,9,2016,Exports,4368.65,FR
18043,9,2016,Biogas,151.48,FR
18044,9,2016,Fossil_Mixed_fuels,,FR
18045,9,2016,Fossil_Other,,FR
18046,9,2016,Hydro_Mixed_pumped_storage_non_renewable,339.08,FR
18047,9,2016,Hydro_Mixed_pumped_storage_renewable,1432.63,FR
18048,9,2016,Other_non_renewable,,FR
18049,9,2016,Solar_PV,824.43,FR
18050,9,2016,Solar_Thermal,,FR
18051,9,2016,Waste_non_renewable,155.34,FR
18052,9,2016,Waste_renewable,185.43,FR
18053,9,2016,Consumption_of_pumps,484.4,FR
18054,9,2016,Transmission losses,640,FR
18055,10,2016,Comments,,FR
18056,10,2016,Biomass,159.69,FR
18057,10,2016,Fossil_Brown_coal_Lignite,,FR
18058,10,2016,Fossil_Coal_derived_gas,,FR
18059,10,2016,Fossil_Gas,3842.92,FR
18060,10,2016,Fossil_Hard_coal,960.55,FR
18061,10,2016,Fossil_Oil,272.84,FR
18062,10,2016,Fossil_Oil_shale,,FR
18063,10,2016,Fossil_Peat,,FR
18064,10,2016,Geothermal,,FR
18065,10,2016,Hydro_Pure_pumped_Storage,,FR
18066,10,2016,Hydro_RunOfRiver_and_poundage,1348.76,FR
18067,10,2016,Hydro_Pure_storage,,FR
18068,10,2016,Hydro_Marine,,FR
18069,10,2016,Nuclear,29024.25,FR
18070,10,2016,Other_renewable,,FR
18071,10,2016,Wind_offshore,,FR
18072,10,2016,Wind_onshore,1390.12,FR
18073,10,2016,Non_identified_net_gen,,FR
18074,10,2016,Imports,2503.58,FR
18075,10,2016,Exports,3262.42,FR
18076,10,2016,Biogas,171.05,FR
18077,10,2016,Fossil_Mixed_fuels,,FR
18078,10,2016,Fossil_Other,,FR
18079,10,2016,Hydro_Mixed_pumped_storage_non_renewable,418.84,FR
18080,10,2016,Hydro_Mixed_pumped_storage_renewable,1312.96,FR
18081,10,2016,Other_non_renewable,,FR
18082,10,2016,Solar_PV,702.39,FR
18083,10,2016,Solar_Thermal,,FR
18084,10,2016,Waste_non_renewable,152.37,FR
18085,10,2016,Waste_renewable,165.75,FR
18086,10,2016,Consumption_of_pumps,598.35,FR
18087,10,2016,Transmission losses,664,FR
18088,11,2016,Comments,,FR
18089,11,2016,Biomass,202.05,FR
18090,11,2016,Fossil_Brown_coal_Lignite,,FR
18091,11,2016,Fossil_Coal_derived_gas,,FR
18092,11,2016,Fossil_Gas,5165.19,FR
18093,11,2016,Fossil_Hard_coal,1175.83,FR
18094,11,2016,Fossil_Oil,374.77,FR
18095,11,2016,Fossil_Oil_shale,,FR
18096,11,2016,Fossil_Peat,,FR
18097,11,2016,Geothermal,,FR
18098,11,2016,Hydro_Pure_pumped_Storage,,FR
18099,11,2016,Hydro_RunOfRiver_and_poundage,2367.69,FR
18100,11,2016,Hydro_Pure_storage,,FR
18101,11,2016,Hydro_Marine,,FR
18102,11,2016,Nuclear,31151.94,FR
18103,11,2016,Other_renewable,,FR
18104,11,2016,Wind_offshore,,FR
18105,11,2016,Wind_onshore,2292.46,FR
18106,11,2016,Non_identified_net_gen,,FR
18107,11,2016,Imports,2730.01,FR
18108,11,2016,Exports,3358.96,FR
18109,11,2016,Biogas,169.38,FR
18110,11,2016,Fossil_Mixed_fuels,,FR
18111,11,2016,Fossil_Other,,FR
18112,11,2016,Hydro_Mixed_pumped_storage_non_renewable,405.31,FR
18113,11,2016,Hydro_Mixed_pumped_storage_renewable,1480.71,FR
18114,11,2016,Other_non_renewable,,FR
18115,11,2016,Solar_PV,343.49,FR
18116,11,2016,Solar_Thermal,,FR
18117,11,2016,Waste_non_renewable,177,FR
18118,11,2016,Waste_renewable,204.52,FR
18119,11,2016,Consumption_of_pumps,579.02,FR
18120,11,2016,Transmission losses,783,FR
18121,12,2016,Comments,,FR
18122,12,2016,Biomass,191.4,FR
18123,12,2016,Fossil_Brown_coal_Lignite,,FR
18124,12,2016,Fossil_Coal_derived_gas,,FR
18125,12,2016,Fossil_Gas,5770.27,FR
18126,12,2016,Fossil_Hard_coal,1295.88,FR
18127,12,2016,Fossil_Oil,312.05,FR
18128,12,2016,Fossil_Oil_shale,,FR
18129,12,2016,Fossil_Peat,,FR
18130,12,2016,Geothermal,,FR
18131,12,2016,Hydro_Pure_pumped_Storage,,FR
18132,12,2016,Hydro_RunOfRiver_and_poundage,1679.86,FR
18133,12,2016,Hydro_Pure_storage,,FR
18134,12,2016,Hydro_Marine,,FR
18135,12,2016,Nuclear,36652.24,FR
18136,12,2016,Other_renewable,,FR
18137,12,2016,Wind_offshore,,FR
18138,12,2016,Wind_onshore,1503.32,FR
18139,12,2016,Non_identified_net_gen,,FR
18140,12,2016,Imports,3180.49,FR
18141,12,2016,Exports,3212.63,FR
18142,12,2016,Biogas,186.02,FR
18143,12,2016,Fossil_Mixed_fuels,,FR
18144,12,2016,Fossil_Other,,FR
18145,12,2016,Hydro_Mixed_pumped_storage_non_renewable,370.69,FR
18146,12,2016,Hydro_Mixed_pumped_storage_renewable,2442.62,FR
18147,12,2016,Other_non_renewable,,FR
18148,12,2016,Solar_PV,347.88,FR
18149,12,2016,Solar_Thermal,,FR
18150,12,2016,Waste_non_renewable,190.32,FR
18151,12,2016,Waste_renewable,221.22,FR
18152,12,2016,Consumption_of_pumps,529.55,FR
18153,12,2016,Transmission losses,974,FR
18154,1,2017,Comments,,FR
18155,1,2017,Biomass,211.77,FR
18156,1,2017,Fossil_Brown_coal_Lignite,,FR
18157,1,2017,Fossil_Coal_derived_gas,,FR
18158,1,2017,Fossil_Gas,5888.47,FR
18159,1,2017,Fossil_Hard_coal,1702.72,FR
18160,1,2017,Fossil_Oil,722.53,FR
18161,1,2017,Fossil_Oil_shale,,FR
18162,1,2017,Fossil_Peat,,FR
18163,1,2017,Geothermal,,FR
18164,1,2017,Hydro_Pure_pumped_Storage,,FR
18165,1,2017,Hydro_RunOfRiver_and_poundage,1700.67,FR
18166,1,2017,Hydro_Pure_storage,,FR
18167,1,2017,Hydro_Marine,,FR
18168,1,2017,Nuclear,40491.43,FR
18169,1,2017,Other_renewable,,FR
18170,1,2017,Wind_offshore,,FR
18171,1,2017,Wind_onshore,2043.89,FR
18172,1,2017,Non_identified_net_gen,,FR
18173,1,2017,Imports,3741.38,FR
18174,1,2017,Exports,3006.79,FR
18175,1,2017,Biogas,181.76,FR
18176,1,2017,Fossil_Mixed_fuels,,FR
18177,1,2017,Fossil_Other,,FR
18178,1,2017,Hydro_Mixed_pumped_storage_non_renewable,391.73,FR
18179,1,2017,Hydro_Mixed_pumped_storage_renewable,3144.71,FR
18180,1,2017,Other_non_renewable,,FR
18181,1,2017,Solar_PV,368.24,FR
18182,1,2017,Solar_Thermal,,FR
18183,1,2017,Waste_non_renewable,185.43,FR
18184,1,2017,Waste_renewable,217.19,FR
18185,1,2017,Consumption_of_pumps,559.61,FR
18186,1,2017,Transmission losses,1089,FR
18187,2,2017,Comments,,FR
18188,2,2017,Biomass,180.98,FR
18189,2,2017,Fossil_Brown_coal_Lignite,,FR
18190,2,2017,Fossil_Coal_derived_gas,,FR
18191,2,2017,Fossil_Gas,4878.12,FR
18192,2,2017,Fossil_Hard_coal,976.26,FR
18193,2,2017,Fossil_Oil,286.52,FR
18194,2,2017,Fossil_Oil_shale,,FR
18195,2,2017,Fossil_Peat,,FR
18196,2,2017,Geothermal,,FR
18197,2,2017,Hydro_Pure_pumped_Storage,,FR
18198,2,2017,Hydro_RunOfRiver_and_poundage,2270.8,FR
18199,2,2017,Hydro_Pure_storage,,FR
18200,2,2017,Hydro_Marine,,FR
18201,2,2017,Nuclear,33689.59,FR
18202,2,2017,Other_renewable,,FR
18203,2,2017,Wind_offshore,,FR
18204,2,2017,Wind_onshore,2530.92,FR
18205,2,2017,Non_identified_net_gen,,FR
18206,2,2017,Imports,1530.93,FR
18207,2,2017,Exports,5066.67,FR
18208,2,2017,Biogas,164.06,FR
18209,2,2017,Fossil_Mixed_fuels,,FR
18210,2,2017,Fossil_Other,,FR
18211,2,2017,Hydro_Mixed_pumped_storage_non_renewable,442.55,FR
18212,2,2017,Hydro_Mixed_pumped_storage_renewable,1853.74,FR
